TS,Device,Sensor,Value
2018-08-28 23:30:25.000,1,3,62.71
2018-08-28 23:30:25.000,1,5,102.71
2018-08-28 23:30:25.000,2,3,64.14
2018-08-28 23:30:25.000,2,5,106.99
2018-08-28 23:30:25.000,3,3,61.28
2018-08-28 23:30:30.000,1,1,10.35
2018-08-28 23:30:30.000,1,2,31.96
2018-08-28 23:30:30.000,1,3,60.72
2018-08-28 23:30:30.000,2,4,80.99
2018-08-28 23:30:30.000,3,3,63.715
2018-08-28 23:30:30.000,3,4,83.13
2018-08-28 23:30:35.000,1,4,84.5
2018-08-28 23:30:35.000,1,5,105.3
2018-08-28 23:30:35.000,2,5,102.14
2018-08-28 23:30:35.000,3,2,32.71
2018-08-28 23:30:35.000,3,4,82.36
2018-08-28 23:30:35.000,3,5,103.345
2018-08-28 23:30:40.000,1,3,60.6
2018-08-28 23:30:40.000,1,5,102.47
2018-08-28 23:30:40.000,2,3,61.33
2018-08-28 23:30:40.000,2,5,106.75
2018-08-28 23:30:40.000,3,3,63.83
2018-08-28 23:30:40.000,3,5,101.03
2018-08-28 23:30:45.000,1,1,13.56
2018-08-28 23:30:45.000,1,5,104.67
2018-08-28 23:30:45.000,2,3,62.43
2018-08-28 23:30:45.000,2,4,80.57
2018-08-28 23:30:45.000,3,3,64.57
2018-08-28 23:30:45.000,3,4,81.455
2018-08-28 23:30:50.000,1,1,11.58
2018-08-28 23:30:50.000,1,4,83.44
2018-08-28 23:30:50.000,2,1,13.72
2018-08-28 23:30:50.000,2,4,81.67
2018-08-28 23:30:50.000,2,5,104.62
2018-08-28 23:30:50.000,3,1,14.45
2018-08-28 23:30:55.000,1,1,13.54
2018-08-28 23:30:55.000,1,3,61.69
2018-08-28 23:30:55.000,1,4,84.54
2018-08-28 23:30:55.000,2,1,14.73
2018-08-28 23:30:55.000,3,1,11.64
2018-08-28 23:30:55.000,3,2,39.11
2018-08-28 23:31:00.000,1,2,35.58
2018-08-28 23:31:00.000,2,2,38.445
2018-08-28 23:31:00.000,2,4,80.56
2018-08-28 23:31:00.000,3,1,13.92
2018-08-28 23:31:00.000,3,2,31.31
2018-08-28 23:31:00.000,3,4,82.7
2018-08-28 23:31:05.000,1,5,101.49
2018-08-28 23:31:05.000,2,1,14.62
2018-08-28 23:31:05.000,2,5,105.55
2018-08-28 23:31:05.000,3,2,33.51
2018-08-28 23:31:05.000,3,5,107.21
2018-08-28 23:31:10.000,1,3,61
2018-08-28 23:31:10.000,1,5,103.69
2018-08-28 23:31:10.000,2,3,63.5
2018-08-28 23:31:10.000,2,4,82.57
2018-08-28 23:31:10.000,3,1,12.85
2018-08-28 23:31:10.000,3,5,109.41
2018-08-28 23:31:15.000,1,2,34.925
2018-08-28 23:31:15.000,1,5,108.3
2018-08-28 23:31:15.000,2,4,84.87
2018-08-28 23:31:15.000,3,2,39.93
2018-08-28 23:31:15.000,3,4,82.37
2018-08-28 23:31:20.000,1,1,11.27
2018-08-28 23:31:20.000,1,5,100.11
2018-08-28 23:31:20.000,2,3,63.1
2018-08-28 23:31:20.000,3,1,13.3
2018-08-28 23:31:20.000,3,2,31.37
2018-08-28 23:31:25.000,1,2,34.36
2018-08-28 23:31:25.000,1,3,62.81
2018-08-28 23:31:25.000,1,4,84.23
2018-08-28 23:31:25.000,1,5,109.72
2018-08-28 23:31:25.000,2,3,64.95
2018-08-28 23:31:25.000,2,5,103.99
2018-08-28 23:31:25.000,3,3,62.09
2018-08-28 23:31:30.000,1,1,10.76
2018-08-28 23:31:30.000,1,4,81.925
2018-08-28 23:31:30.000,2,1,12.9
2018-08-28 23:31:30.000,2,4,80.85
2018-08-28 23:31:30.000,3,1,10.04
2018-08-28 23:31:30.000,3,4,82.99
2018-08-28 23:31:35.000,1,1,11.86
2018-08-28 23:31:35.000,1,2,36.17
2018-08-28 23:31:35.000,1,4,84.82
2018-08-28 23:31:35.000,2,4,81.95
2018-08-28 23:31:35.000,3,3,62.68
2018-08-28 23:31:35.000,3,4,84.09
2018-08-28 23:31:35.000,3,5,109.45
2018-08-28 23:31:40.000,1,2,34.63
2018-08-28 23:31:40.000,1,5,100.03
2018-08-28 23:31:40.000,2,2,37.945
2018-08-28 23:31:40.000,3,2,32.225
2018-08-28 23:31:40.000,3,3,60.19
2018-08-28 23:31:45.000,1,3,62.97
2018-08-28 23:31:45.000,1,4,83.6
2018-08-28 23:31:45.000,2,2,37.38
2018-08-28 23:31:45.000,2,4,80.74
2018-08-28 23:31:45.000,3,2,31.65
2018-08-28 23:31:45.000,3,4,83.97
2018-08-28 23:31:45.000,3,5,105.75
2018-08-28 23:31:50.000,1,4,84.7
2018-08-28 23:31:50.000,1,5,105.69
2018-08-28 23:31:50.000,2,1,13.445
2018-08-28 23:31:50.000,2,4,81.84
2018-08-28 23:31:50.000,3,4,81.28
2018-08-28 23:31:50.000,3,5,101.42
2018-08-28 23:31:55.000,1,5,101.025
2018-08-28 23:31:55.000,2,1,12.29
2018-08-28 23:31:55.000,2,3,60.24
2018-08-28 23:31:55.000,2,4,84.14
2018-08-28 23:31:55.000,3,4,82
2018-08-28 23:31:55.000,3,5,106.03
2018-08-28 23:32:00.000,1,1,11.06
2018-08-28 23:32:00.000,1,3,63.465
2018-08-28 23:32:00.000,2,1,13.555
2018-08-28 23:32:00.000,2,4,83.65
2018-08-28 23:32:00.000,3,3,60.97
2018-08-28 23:32:05.000,1,2,31.75
2018-08-28 23:32:05.000,2,2,35.61
2018-08-28 23:32:05.000,2,4,84.02
2018-08-28 23:32:05.000,3,2,37.48
2018-08-28 23:32:05.000,3,3,63.01
2018-08-28 23:32:05.000,3,4,83.09
2018-08-28 23:32:10.000,1,4,82.345
2018-08-28 23:32:10.000,2,3,61.52
2018-08-28 23:32:10.000,2,4,80.95
2018-08-28 23:32:10.000,3,1,13.17
2018-08-28 23:32:10.000,3,3,64.39
2018-08-28 23:32:10.000,3,4,80.4
2018-08-28 23:32:15.000,1,1,12.475
2018-08-28 23:32:15.000,1,4,83.63
2018-08-28 23:32:15.000,2,1,11.4
2018-08-28 23:32:15.000,2,4,84.36
2018-08-28 23:32:15.000,3,1,13.54
2018-08-28 23:32:15.000,3,4,81.5
2018-08-28 23:32:20.000,1,2,33.17
2018-08-28 23:32:20.000,1,3,62.22
2018-08-28 23:32:20.000,1,5,109.08
2018-08-28 23:32:20.000,2,2,34.62
2018-08-28 23:32:20.000,3,1,10.17
2018-08-28 23:32:20.000,3,2,38.9
2018-08-28 23:32:20.000,3,5,104.8
2018-08-28 23:32:25.000,1,1,10.44
2018-08-28 23:32:25.000,1,2,36.43
2018-08-28 23:32:25.000,1,3,62.49
2018-08-28 23:32:25.000,1,4,80.26
2018-08-28 23:32:25.000,3,2,31.43
2018-08-28 23:32:25.000,3,4,83.12
2018-08-28 23:32:30.000,1,3,64.47
2018-08-28 23:32:30.000,2,3,60.775
2018-08-28 23:32:30.000,2,5,106.61
2018-08-28 23:32:30.000,3,3,62.915
2018-08-28 23:32:30.000,3,5,109.44
2018-08-28 23:32:35.000,1,1,12.42
2018-08-28 23:32:35.000,1,2,36.1
2018-08-28 23:32:35.000,1,5,102.01
2018-08-28 23:32:35.000,2,2,32.58
2018-08-28 23:32:35.000,2,5,106.28
2018-08-28 23:32:35.000,3,1,10.28
2018-08-28 23:32:40.000,1,1,14.72
2018-08-28 23:32:40.000,1,2,34.505
2018-08-28 23:32:40.000,1,4,82.67
2018-08-28 23:32:40.000,2,5,100.89
2018-08-28 23:32:40.000,3,5,105.895
2018-08-28 23:32:45.000,1,1,12.3
2018-08-28 23:32:45.000,1,3,63.64
2018-08-28 23:32:45.000,2,3,60.07
2018-08-28 23:32:45.000,3,1,10.16
2018-08-28 23:32:45.000,3,3,61.375
2018-08-28 23:32:50.000,1,1,14.23
2018-08-28 23:32:50.000,1,4,82.3433333333333
2018-08-28 23:32:50.000,2,1,13.02
2018-08-28 23:32:50.000,3,1,12.09
2018-08-28 23:32:50.000,3,4,84.32
2018-08-28 23:32:55.000,1,1,11.53
2018-08-28 23:32:55.000,1,2,38.43
2018-08-28 23:32:55.000,1,5,105.925
2018-08-28 23:32:55.000,2,1,13.67
2018-08-28 23:32:55.000,2,2,32.71
2018-08-28 23:32:55.000,3,3,61.82
2018-08-28 23:33:00.000,1,2,30.63
2018-08-28 23:33:00.000,1,5,105.745
2018-08-28 23:33:00.000,2,2,34.91
2018-08-28 23:33:00.000,2,5,108.61
2018-08-28 23:33:00.000,3,1,13.18
2018-08-28 23:33:00.000,3,5,102.89
2018-08-28 23:33:05.000,1,2,32.44
2018-08-28 23:33:05.000,1,4,83.27
2018-08-28 23:33:05.000,2,3,63.36
2018-08-28 23:33:05.000,2,5,100.81
2018-08-28 23:33:05.000,3,3,60.5
2018-08-28 23:33:05.000,3,4,81.13
2018-08-28 23:33:05.000,3,5,105.09
2018-08-28 23:33:10.000,1,4,80.57
2018-08-28 23:33:10.000,2,1,12.79
2018-08-28 23:33:10.000,2,2,31.33
2018-08-28 23:33:10.000,2,4,83.43
2018-08-28 23:33:10.000,3,1,13.45
2018-08-28 23:33:10.000,3,2,38.16
2018-08-28 23:33:10.000,3,3,62.8
2018-08-28 23:33:15.000,1,3,63.8
2018-08-28 23:33:15.000,2,1,13.525
2018-08-28 23:33:15.000,2,3,60.93
2018-08-28 23:33:15.000,3,1,11.03
2018-08-28 23:33:15.000,3,3,63.07
2018-08-28 23:33:20.000,1,1,11.75
2018-08-28 23:33:20.000,1,2,38.14
2018-08-28 23:33:20.000,1,4,82.91
2018-08-28 23:33:20.000,2,4,81.84
2018-08-28 23:33:20.000,3,2,33.86
2018-08-28 23:33:20.000,3,4,83.98
2018-08-28 23:33:25.000,1,5,107.175
2018-08-28 23:33:25.000,2,2,35.785
2018-08-28 23:33:25.000,3,2,37.72
2018-08-28 23:33:25.000,3,5,102.895
2018-08-28 23:33:30.000,1,3,61.18
2018-08-28 23:33:30.000,1,4,82.91
2018-08-28 23:33:30.000,2,1,13.01
2018-08-28 23:33:30.000,2,4,80.05
2018-08-28 23:33:30.000,3,3,64.04
2018-08-28 23:33:30.000,3,5,104.37
2018-08-28 23:33:35.000,1,1,11.06
2018-08-28 23:33:35.000,1,4,84.01
2018-08-28 23:33:35.000,1,5,104.32
2018-08-28 23:33:35.000,2,4,81.15
2018-08-28 23:33:35.000,3,1,13.92
2018-08-28 23:33:35.000,3,4,82.58
2018-08-28 23:33:40.000,1,3,60.11
2018-08-28 23:33:40.000,2,4,82.99
2018-08-28 23:33:40.000,2,5,105.76
2018-08-28 23:33:40.000,3,3,62.97
2018-08-28 23:33:40.000,3,5,100.885
2018-08-28 23:33:45.000,1,2,39.08
2018-08-28 23:33:45.000,1,4,81.59
2018-08-28 23:33:45.000,2,2,33.36
2018-08-28 23:33:45.000,3,2,36.215
2018-08-28 23:33:45.000,3,4,84.45
2018-08-28 23:33:45.000,3,5,103.54
2018-08-28 23:33:50.000,1,3,60.44
2018-08-28 23:33:50.000,1,5,104.99
2018-08-28 23:33:50.000,2,3,62.58
2018-08-28 23:33:50.000,2,5,109.26
2018-08-28 23:33:50.000,3,3,64.015
2018-08-28 23:33:50.000,3,5,100.71
2018-08-28 23:33:55.000,1,2,36.165
2018-08-28 23:33:55.000,1,4,81.92
2018-08-28 23:33:55.000,2,2,34.02
2018-08-28 23:33:55.000,2,3,60.72
2018-08-28 23:33:55.000,3,2,38.3
2018-08-28 23:33:55.000,3,4,82.85
2018-08-28 23:34:00.000,1,1,12.18
2018-08-28 23:34:00.000,1,3,63.21
2018-08-28 23:34:00.000,2,2,34.78
2018-08-28 23:34:00.000,2,3,60.16
2018-08-28 23:34:00.000,3,1,10.25
2018-08-28 23:34:00.000,3,5,108.06
2018-08-28 23:34:05.000,1,1,13.28
2018-08-28 23:34:05.000,1,3,60.33
2018-08-28 23:34:05.000,1,5,103.09
2018-08-28 23:34:05.000,2,1,10.42
2018-08-28 23:34:05.000,3,1,12.56
2018-08-28 23:34:05.000,3,3,63.19
2018-08-28 23:34:10.000,1,3,60.51
2018-08-28 23:34:10.000,1,5,105.11
2018-08-28 23:34:10.000,2,3,62.65
2018-08-28 23:34:10.000,2,5,109.39
2018-08-28 23:34:10.000,3,3,64.79
2018-08-28 23:34:10.000,3,5,100.84
2018-08-28 23:34:15.000,1,2,30.81
2018-08-28 23:34:15.000,1,3,64.68
2018-08-28 23:34:15.000,2,2,35.08
2018-08-28 23:34:15.000,3,2,36.53
2018-08-28 23:34:15.000,3,4,80.86
2018-08-28 23:34:15.000,3,5,105.27
2018-08-28 23:34:20.000,1,4,82.06
2018-08-28 23:34:20.000,1,5,109.12
2018-08-28 23:34:20.000,2,3,64.65
2018-08-28 23:34:20.000,2,4,84.24
2018-08-28 23:34:20.000,3,4,81.79
2018-08-28 23:34:20.000,3,5,104.85
2018-08-28 23:34:25.000,1,4,82.975
2018-08-28 23:34:25.000,2,5,101.87
2018-08-28 23:34:25.000,3,1,13.07
2018-08-28 23:34:25.000,3,4,82.97
2018-08-28 23:34:25.000,3,5,107.59
2018-08-28 23:34:30.000,1,1,12.51
2018-08-28 23:34:30.000,1,5,104.55
2018-08-28 23:34:30.000,2,1,10.38
2018-08-28 23:34:30.000,2,3,63.33
2018-08-28 23:34:30.000,3,4,80.47
2018-08-28 23:34:30.000,3,5,102.2
2018-08-28 23:34:35.000,1,1,13.89
2018-08-28 23:34:35.000,1,3,61.19
2018-08-28 23:34:35.000,1,5,104.94
2018-08-28 23:34:35.000,2,5,109.22
2018-08-28 23:34:35.000,3,1,11.75
2018-08-28 23:34:35.000,3,3,64.05
2018-08-28 23:34:35.000,3,4,83.6
2018-08-28 23:34:40.000,1,2,31.24
2018-08-28 23:34:40.000,1,4,84.97
2018-08-28 23:34:40.000,2,2,35.52
2018-08-28 23:34:40.000,2,4,82.11
2018-08-28 23:34:40.000,2,5,109.97
2018-08-28 23:34:40.000,3,2,34.4
2018-08-28 23:34:40.000,3,4,82.83
2018-08-28 23:34:45.000,1,2,35.85
2018-08-28 23:34:45.000,1,4,81.07
2018-08-28 23:34:45.000,2,2,31.23
2018-08-28 23:34:45.000,3,2,34.085
2018-08-28 23:34:45.000,3,3,63.93
2018-08-28 23:34:50.000,1,1,12.965
2018-08-28 23:34:50.000,3,1,11.89
2018-08-28 23:34:50.000,3,3,62.19
2018-08-28 23:34:50.000,3,4,81.74
2018-08-28 23:34:50.000,3,5,102.51
2018-08-28 23:34:55.000,1,2,37.51
2018-08-28 23:34:55.000,1,4,82.7
2018-08-28 23:34:55.000,1,5,105.07
2018-08-28 23:34:55.000,2,2,31.79
2018-08-28 23:34:55.000,2,4,81.53
2018-08-28 23:34:55.000,3,4,83.66
2018-08-28 23:35:00.000,1,2,39.71
2018-08-28 23:35:00.000,1,3,60.49
2018-08-28 23:35:00.000,1,4,81.9
2018-08-28 23:35:00.000,2,1,10.58
2018-08-28 23:35:00.000,2,3,62.63
2018-08-28 23:35:00.000,3,1,12.72
2018-08-28 23:35:00.000,3,4,84.76
2018-08-28 23:35:05.000,1,1,13.44
2018-08-28 23:35:05.000,1,2,31.52
2018-08-28 23:35:05.000,1,4,81.39
2018-08-28 23:35:05.000,1,5,105.62
2018-08-28 23:35:05.000,2,4,83.53
2018-08-28 23:35:05.000,3,2,37.24
2018-08-28 23:35:05.000,3,4,80.67
2018-08-28 23:35:10.000,1,4,83.2
2018-08-28 23:35:10.000,1,5,101.28
2018-08-28 23:35:10.000,2,4,84.63
2018-08-28 23:35:10.000,2,5,105.56
2018-08-28 23:35:10.000,3,1,11.85
2018-08-28 23:35:10.000,3,4,81.77
2018-08-28 23:35:15.000,1,1,11.29
2018-08-28 23:35:15.000,1,4,81.94
2018-08-28 23:35:15.000,2,1,13.43
2018-08-28 23:35:15.000,2,5,109.42
2018-08-28 23:35:15.000,3,1,14.15
2018-08-28 23:35:15.000,3,4,84.435
2018-08-28 23:35:20.000,2,2,32.73
2018-08-28 23:35:20.000,2,4,81.38
2018-08-28 23:35:20.000,2,5,106.075
2018-08-28 23:35:20.000,3,2,33.67
2018-08-28 23:35:20.000,3,3,63.5
2018-08-28 23:35:20.000,3,5,102.4
2018-08-28 23:35:25.000,1,3,64.88
2018-08-28 23:35:25.000,1,5,103.85
2018-08-28 23:35:25.000,2,3,62.01
2018-08-28 23:35:25.000,3,2,35.48
2018-08-28 23:35:25.000,3,3,64.15
2018-08-28 23:35:25.000,3,5,109.57
2018-08-28 23:35:30.000,1,3,60.78
2018-08-28 23:35:30.000,1,5,105.66
2018-08-28 23:35:30.000,2,1,14.97
2018-08-28 23:35:30.000,2,4,82.92
2018-08-28 23:35:30.000,2,5,101.38
2018-08-28 23:35:30.000,3,1,12.1
2018-08-28 23:35:30.000,3,4,80.06
2018-08-28 23:35:35.000,2,1,11.23
2018-08-28 23:35:35.000,2,3,63.64
2018-08-28 23:35:35.000,2,4,83.82
2018-08-28 23:35:35.000,3,1,13.73
2018-08-28 23:35:35.000,3,2,36.02
2018-08-28 23:35:35.000,3,4,80.96
2018-08-28 23:35:40.000,1,2,33.55
2018-08-28 23:35:40.000,1,4,82.79
2018-08-28 23:35:40.000,2,4,84.735
2018-08-28 23:35:40.000,3,2,38.555
2018-08-28 23:35:40.000,3,4,81.69
2018-08-28 23:35:45.000,1,3,63.89
2018-08-28 23:35:45.000,1,5,101.87
2018-08-28 23:35:45.000,2,3,61.02
2018-08-28 23:35:45.000,2,4,80.65
2018-08-28 23:35:45.000,2,5,103.31
2018-08-28 23:35:45.000,3,3,61.75
2018-08-28 23:35:45.000,3,5,107.59
2018-08-28 23:35:50.000,1,1,12.2
2018-08-28 23:35:50.000,1,3,64.61
2018-08-28 23:35:50.000,1,4,84.79
2018-08-28 23:35:50.000,2,1,13.98
2018-08-28 23:35:50.000,2,4,81.93
2018-08-28 23:35:50.000,3,1,14.7
2018-08-28 23:35:55.000,1,2,38.83
2018-08-28 23:35:55.000,1,4,80.51
2018-08-28 23:35:55.000,2,2,35.485
2018-08-28 23:35:55.000,2,4,82.65
2018-08-28 23:35:55.000,3,1,12.28
2018-08-28 23:35:55.000,3,2,35.49
2018-08-28 23:36:00.000,1,3,60.44
2018-08-28 23:36:00.000,2,3,62.58
2018-08-28 23:36:00.000,2,5,106.795
2018-08-28 23:36:00.000,3,5,102.786666666667
2018-08-28 23:36:05.000,2,2,34.53
2018-08-28 23:36:05.000,2,3,61.54
2018-08-28 23:36:05.000,2,4,80.41
2018-08-28 23:36:05.000,2,5,108.62
2018-08-28 23:36:05.000,3,1,11.63
2018-08-28 23:36:05.000,3,3,64.04
2018-08-28 23:36:10.000,1,1,10.7
2018-08-28 23:36:10.000,1,4,83.65
2018-08-28 23:36:10.000,2,1,11.42
2018-08-28 23:36:10.000,2,4,82.58
2018-08-28 23:36:10.000,3,1,13.56
2018-08-28 23:36:10.000,3,4,81.51
2018-08-28 23:36:15.000,1,2,35.625
2018-08-28 23:36:15.000,2,2,37.48
2018-08-28 23:36:15.000,3,2,38.93
2018-08-28 23:36:15.000,3,4,80.95
2018-08-28 23:36:15.000,3,5,103.18
2018-08-28 23:36:20.000,1,3,62.415
2018-08-28 23:36:20.000,1,5,104.17
2018-08-28 23:36:20.000,2,3,60.52
2018-08-28 23:36:20.000,2,5,108.45
2018-08-28 23:36:20.000,3,4,82.66
2018-08-28 23:36:20.000,3,5,102.72
2018-08-28 23:36:25.000,1,1,11.33
2018-08-28 23:36:25.000,2,1,13.47
2018-08-28 23:36:25.000,2,4,81.42
2018-08-28 23:36:25.000,3,1,12.4
2018-08-28 23:36:25.000,3,3,61.24
2018-08-28 23:36:25.000,3,4,83.56
2018-08-28 23:36:30.000,1,2,34.48
2018-08-28 23:36:30.000,1,4,82.34
2018-08-28 23:36:30.000,2,2,38.75
2018-08-28 23:36:30.000,3,2,31.615
2018-08-28 23:36:30.000,3,4,82.15
2018-08-28 23:36:35.000,1,5,102.82
2018-08-28 23:36:35.000,2,2,36.69
2018-08-28 23:36:35.000,2,4,83.53
2018-08-28 23:36:35.000,2,5,107.1
2018-08-28 23:36:35.000,3,2,32.64
2018-08-28 23:36:40.000,1,3,63.44
2018-08-28 23:36:40.000,1,4,80.12
2018-08-28 23:36:40.000,2,1,12.89
2018-08-28 23:36:40.000,3,1,11.5333333333333
2018-08-28 23:36:40.000,3,4,82.98
2018-08-28 23:36:45.000,1,5,103.18
2018-08-28 23:36:45.000,2,1,10.46
2018-08-28 23:36:45.000,2,3,61.68
2018-08-28 23:36:45.000,2,5,107.145
2018-08-28 23:36:45.000,3,3,61.31
2018-08-28 23:36:45.000,3,5,108.91
2018-08-28 23:36:50.000,1,1,12.5
2018-08-28 23:36:50.000,1,5,105.39
2018-08-28 23:36:50.000,2,1,14.64
2018-08-28 23:36:50.000,2,2,32.74
2018-08-28 23:36:50.000,2,5,106.44
2018-08-28 23:36:50.000,3,1,10.36
2018-08-28 23:36:50.000,3,2,37.01
2018-08-28 23:36:55.000,1,1,11.28
2018-08-28 23:36:55.000,1,2,33.49
2018-08-28 23:36:55.000,1,4,82.38
2018-08-28 23:36:55.000,1,5,104.12
2018-08-28 23:36:55.000,2,4,84.89
2018-08-28 23:36:55.000,2,5,101.47
2018-08-28 23:37:00.000,1,4,84.23
2018-08-28 23:37:00.000,2,2,38.64
2018-08-28 23:37:00.000,2,5,102.74
2018-08-28 23:37:00.000,3,1,14.14
2018-08-28 23:37:00.000,3,3,61.46
2018-08-28 23:37:00.000,3,4,82.09
2018-08-28 23:37:00.000,3,5,107.02
2018-08-28 23:37:05.000,1,2,34.37
2018-08-28 23:37:05.000,1,4,81.295
2018-08-28 23:37:05.000,2,1,11.585
2018-08-28 23:37:05.000,2,2,30.09
2018-08-28 23:37:05.000,2,4,84.4
2018-08-28 23:37:10.000,1,2,32.32
2018-08-28 23:37:10.000,1,3,64.31
2018-08-28 23:37:10.000,1,5,106.03
2018-08-28 23:37:10.000,2,2,36.6
2018-08-28 23:37:10.000,2,3,60.03
2018-08-28 23:37:10.000,2,4,81.45
2018-08-28 23:37:10.000,3,3,62.17
2018-08-28 23:37:15.000,1,1,12.26
2018-08-28 23:37:15.000,1,4,80.21
2018-08-28 23:37:15.000,2,1,13.69
2018-08-28 23:37:15.000,2,4,82.35
2018-08-28 23:37:15.000,3,1,10.12
2018-08-28 23:37:20.000,1,3,62.11
2018-08-28 23:37:20.000,1,4,82.14
2018-08-28 23:37:20.000,2,3,63.44
2018-08-28 23:37:20.000,2,4,80.94
2018-08-28 23:37:20.000,3,3,60.58
2018-08-28 23:37:20.000,3,4,83.08
2018-08-28 23:37:25.000,1,1,10.67
2018-08-28 23:37:25.000,1,4,83.62
2018-08-28 23:37:25.000,1,5,102.78
2018-08-28 23:37:25.000,3,1,13.53
2018-08-28 23:37:25.000,3,2,32.6
2018-08-28 23:37:25.000,3,4,81.48
2018-08-28 23:37:25.000,3,5,108.5
2018-08-28 23:37:30.000,1,2,35.07
2018-08-28 23:37:30.000,1,3,64.34
2018-08-28 23:37:30.000,2,2,31.28
2018-08-28 23:37:30.000,3,1,11.36
2018-08-28 23:37:30.000,3,2,35.55
2018-08-28 23:37:30.000,3,3,62.2
2018-08-28 23:37:35.000,1,1,14.6
2018-08-28 23:37:35.000,2,1,11.74
2018-08-28 23:37:35.000,2,5,107.18
2018-08-28 23:37:35.000,3,1,13.17
2018-08-28 23:37:35.000,3,4,81.83
2018-08-28 23:37:35.000,3,5,101.46
2018-08-28 23:37:40.000,1,4,82.55
2018-08-28 23:37:40.000,2,3,62.19
2018-08-28 23:37:40.000,2,4,83.155
2018-08-28 23:37:40.000,2,5,105.65
2018-08-28 23:37:40.000,3,4,83.76
2018-08-28 23:37:45.000,1,1,10.4
2018-08-28 23:37:45.000,2,1,11.12
2018-08-28 23:37:45.000,2,2,31.34
2018-08-28 23:37:45.000,2,3,63.17
2018-08-28 23:37:45.000,3,1,12.9
2018-08-28 23:37:45.000,3,3,60.31
2018-08-28 23:37:50.000,1,2,37.07
2018-08-28 23:37:50.000,1,3,62.06
2018-08-28 23:37:50.000,1,5,106.795
2018-08-28 23:37:50.000,2,5,109.66
2018-08-28 23:37:50.000,3,3,63.82
2018-08-28 23:37:50.000,3,5,103.93
2018-08-28 23:37:55.000,1,1,10.01
2018-08-28 23:37:55.000,1,3,63.16
2018-08-28 23:37:55.000,1,4,83.79
2018-08-28 23:37:55.000,2,3,62.78
2018-08-28 23:37:55.000,3,3,62.1933333333333
2018-08-28 23:38:00.000,1,1,11.11
2018-08-28 23:38:00.000,1,2,33.49
2018-08-28 23:38:00.000,1,3,64.06
2018-08-28 23:38:00.000,1,5,109.39
2018-08-28 23:38:00.000,2,2,37.76
2018-08-28 23:38:00.000,2,5,103.67
2018-08-28 23:38:00.000,3,5,107.94
2018-08-28 23:38:05.000,1,1,12.01
2018-08-28 23:38:05.000,2,3,63.725
2018-08-28 23:38:05.000,2,5,108.31
2018-08-28 23:38:05.000,3,3,61.6966666666667
2018-08-28 23:38:10.000,1,4,84.52
2018-08-28 23:38:10.000,1,5,104.03
2018-08-28 23:38:10.000,2,1,12.29
2018-08-28 23:38:10.000,2,4,81.65
2018-08-28 23:38:10.000,3,3,64.24
2018-08-28 23:38:10.000,3,5,109.75
2018-08-28 23:38:15.000,1,2,34.94
2018-08-28 23:38:15.000,1,3,60.62
2018-08-28 23:38:15.000,1,5,102.5
2018-08-28 23:38:15.000,2,2,39.21
2018-08-28 23:38:15.000,2,3,60.24
2018-08-28 23:38:15.000,3,3,63.48
2018-08-28 23:38:15.000,3,4,82.38
2018-08-28 23:38:20.000,1,1,13.57
2018-08-28 23:38:20.000,1,3,64.2
2018-08-28 23:38:20.000,2,1,14.29
2018-08-28 23:38:20.000,2,3,61.89
2018-08-28 23:38:20.000,3,1,11.43
2018-08-28 23:38:20.000,3,3,64.58
2018-08-28 23:38:25.000,1,3,64.85
2018-08-28 23:38:25.000,2,5,106.72
2018-08-28 23:38:25.000,3,1,14.56
2018-08-28 23:38:25.000,3,3,63.09
2018-08-28 23:38:25.000,3,5,100.995
2018-08-28 23:38:30.000,1,1,13.9
2018-08-28 23:38:30.000,1,3,60.95
2018-08-28 23:38:30.000,2,1,11.04
2018-08-28 23:38:30.000,2,2,33.35
2018-08-28 23:38:30.000,2,5,109.25
2018-08-28 23:38:30.000,3,1,11.76
2018-08-28 23:38:30.000,3,3,63.81
2018-08-28 23:38:35.000,1,4,83.3
2018-08-28 23:38:35.000,2,4,83.06
2018-08-28 23:38:35.000,3,4,81.055
2018-08-28 23:38:40.000,1,2,32.57
2018-08-28 23:38:40.000,1,3,60.56
2018-08-28 23:38:40.000,1,5,107.02
2018-08-28 23:38:40.000,2,1,12.58
2018-08-28 23:38:40.000,2,5,102.75
2018-08-28 23:38:40.000,3,2,37.565
2018-08-28 23:38:45.000,1,2,37.18
2018-08-28 23:38:45.000,1,3,64.79
2018-08-28 23:38:45.000,1,5,100.88
2018-08-28 23:38:45.000,2,1,13.23
2018-08-28 23:38:45.000,2,3,63.86
2018-08-28 23:38:45.000,3,3,61
2018-08-28 23:38:45.000,3,5,106.61
2018-08-28 23:38:50.000,1,1,11.09
2018-08-28 23:38:50.000,1,4,84.04
2018-08-28 23:38:50.000,2,1,11.81
2018-08-28 23:38:50.000,2,3,64.77
2018-08-28 23:38:50.000,2,4,81.18
2018-08-28 23:38:50.000,3,1,13.95
2018-08-28 23:38:50.000,3,4,81.9
2018-08-28 23:38:55.000,1,2,33.99
2018-08-28 23:38:55.000,1,5,105.89
2018-08-28 23:38:55.000,2,1,12.72
2018-08-28 23:38:55.000,2,2,38.26
2018-08-28 23:38:55.000,3,2,39.71
2018-08-28 23:38:55.000,3,3,62.66
2018-08-28 23:39:00.000,1,1,13.59
2018-08-28 23:39:00.000,1,2,38.45
